book_id,chapter,verse,text_bas,text_en
40,1,20,"Ndi ngéda a bi mal hoñol i mam mana momasôna, nuna-ki! Añgel Yéhôva i pémél nye i eem, i kal nye le: “A Yôsep, man David, u kon bañ woñi i yoñ nwaa woñ Maria i weeni, inyule i jém a nyoñ li nlôl ni mbuu mpubi.","But after he had thought these things over, look! Jehovah’s angel appeared to him in a dream, saying: “Joseph, son of David, do not be afraid to take Mary your wife home, for that which has been begotten in her is by holy spirit."
40,1,20,"Ndi ngéda a bi mal hoñol i mam mana momasôna, nuna-ki! Añgel Yéhôva i pémél nye i eem, i kal nye le: “A Yôsep, man David, u kon bañ woñi i yoñ nwaa woñ Maria i weeni, inyule i jém a nyoñ li nlôl ni mbuu mpubi.","But after he had thought these things over, look! Jehovah’s angel appeared to him in a dream, saying: “Joseph, son of David, do not be afraid to take Mary your wife home, for that which has been begotten in her is by holy spirit."
40,1,21,"A’ gwal man munlôm, u nlama o nye jôl le Yésu inyule a’ tohol bôt ni bibéba gwap.”","She will give birth to a son, and you must call his name Jesus, for he will save his people from their sins.”"
40,1,21,"A’ gwal man munlôm, u nlama o nye jôl le Yésu inyule a’ tohol bôt ni bibéba gwap.”","She will give birth to a son, and you must call his name Jesus, for he will save his people from their sins.”"
40,1,21,"A’ gwal man munlôm, u nlama o nye jôl le Yésu inyule a’ tohol bôt ni bibéba gwap.”","She will give birth to a son, and you must call his name Jesus, for he will save his people from their sins.”"
40,1,22,I mam mana momasôna ma bé tagbe inyu yônôs mam Yéhôva a pot ni njel mpôdôl wé nu a kal le:,"All this actually came about for that to be fulfilled which was spoken by Jehovah through his prophet, saying:"
40,1,22,I mam mana momasôna ma bé tagbe inyu yônôs mam Yéhôva a pot ni njel mpôdôl wé nu a kal le:,"All this actually came about for that to be fulfilled which was spoken by Jehovah through his prophet, saying:"
40,1,22,I mam mana momasôna ma bé tagbe inyu yônôs mam Yéhôva a pot ni njel mpôdôl wé nu a kal le:,"All this actually came about for that to be fulfilled which was spoken by Jehovah through his prophet, saying:"
40,1,23,"“Nuna-ki, ngond ngi yi munlôm y’a nembee, i gwal man munlôm, b’a o nye jôl le Émanuel,” hala a nkobla le: “Nyambe a yé ni bés.”","“Look! The virgin will become pregnant and will give birth to a son, and they will call his name Immanuel,” which means, when translated, “With Us Is God.”"
40,1,23,"“Nuna-ki, ngond ngi yi munlôm y’a nembee, i gwal man munlôm, b’a o nye jôl le Émanuel,” hala a nkobla le: “Nyambe a yé ni bés.”","“Look! The virgin will become pregnant and will give birth to a son, and they will call his name Immanuel,” which means, when translated, “With Us Is God.”"
40,1,23,"“Nuna-ki, ngond ngi yi munlôm y’a nembee, i gwal man munlôm, b’a o nye jôl le Émanuel,” hala a nkobla le: “Nyambe a yé ni bés.”","“Look! The virgin will become pregnant and will give birth to a son, and they will call his name Immanuel,” which means, when translated, “With Us Is God.”"
40,1,24,"Ha nyen Yôsep a bi tôde ’ilo, a boñ kiki añgel Yéhôva i kal nye, a yoñ nwaa i nyeni.","Then Joseph woke up from his sleep and did as the angel of Jehovah had directed him, and he took his wife home."
40,1,24,"Ha nyen Yôsep a bi tôde ’ilo, a boñ kiki añgel Yéhôva i kal nye, a yoñ nwaa i nyeni.","Then Joseph woke up from his sleep and did as the angel of Jehovah had directed him, and he took his wife home."
40,1,24,"Ha nyen Yôsep a bi tôde ’ilo, a boñ kiki añgel Yéhôva i kal nye, a yoñ nwaa i nyeni.","Then Joseph woke up from his sleep and did as the angel of Jehovah had directed him, and he took his wife home."
40,1,25,"Ndi a bi nañlana bé nye letee a gwal man munlôm, Yôsep a o man nu jôl le Yésu.",But he had no intercourse with her until she gave birth to a son; and he called his name Jesus.
40,1,25,"Ndi a bi nañlana bé nye letee a gwal man munlôm, Yôsep a o man nu jôl le Yésu.",But he had no intercourse with her until she gave birth to a son; and he called his name Jesus.
40,1,25,"Ndi a bi nañlana bé nye letee a gwal man munlôm, Yôsep a o man nu jôl le Yésu.",But he had no intercourse with her until she gave birth to a son; and he called his name Jesus.
40,1,3,"Yuda a yila isañ Péres bo Séra, nyañ wap le Tamar;Péres a yila isañ Esrôm;Esrôm a yila isañ Ram;",Judah became father to Perez and to Zerah by Tamar;Perez became father to Hezron;Hezron became father to Ram;
40,1,3,"Yuda a yila isañ Péres bo Séra, nyañ wap le Tamar;Péres a yila isañ Esrôm;Esrôm a yila isañ Ram;",Judah became father to Perez and to Zerah by Tamar;Perez became father to Hezron;Hezron became father to Ram;
40,1,3,"Yuda a yila isañ Péres bo Séra, nyañ wap le Tamar;Péres a yila isañ Esrôm;Esrôm a yila isañ Ram;",Judah became father to Perez and to Zerah by Tamar;Perez became father to Hezron;Hezron became father to Ram;
40,1,4,Ram a yila isañ Aminadab;Aminadab a yila isañ Naasôn;Naasôn a yila isañ Salmôn;,Ram became father to Amminadab;Amminadab became father to Nahshon;Nahshon became father to Salmon;
40,1,4,Ram a yila isañ Aminadab;Aminadab a yila isañ Naasôn;Naasôn a yila isañ Salmôn;,Ram became father to Amminadab;Amminadab became father to Nahshon;Nahshon became father to Salmon;
40,1,4,Ram a yila isañ Aminadab;Aminadab a yila isañ Naasôn;Naasôn a yila isañ Salmôn;,Ram became father to Amminadab;Amminadab became father to Nahshon;Nahshon became father to Salmon;
40,1,5,"Salmôn a yila isañ Bôas, nyañ Bôas le Rahab;Bôas a yila isañ Ôbed, nyañ Ôbed le Ruth;Ôbed a yila isañ Yésé;",Salmon became father to Boaz by Rahab;Boaz became father to Obed by Ruth;Obed became father to Jesse;
40,1,5,"Salmôn a yila isañ Bôas, nyañ Bôas le Rahab;Bôas a yila isañ Ôbed, nyañ Ôbed le Ruth;Ôbed a yila isañ Yésé;",Salmon became father to Boaz by Rahab;Boaz became father to Obed by Ruth;Obed became father to Jesse;
40,1,5,"Salmôn a yila isañ Bôas, nyañ Bôas le Rahab;Bôas a yila isañ Ôbed, nyañ Ôbed le Ruth;Ôbed a yila isañ Yésé;",Salmon became father to Boaz by Rahab;Boaz became father to Obed by Ruth;Obed became father to Jesse;
40,1,6,Yésé a yila isañ Kiñe David;David bona muda nu a ba nwaa Uriya ba gwal Salômô;,Jesse became father to David the king. David became father to Solomon by the wife of Uriah;
40,1,6,Yésé a yila isañ Kiñe David;David bona muda nu a ba nwaa Uriya ba gwal Salômô;,Jesse became father to David the king. David became father to Solomon by the wife of Uriah;
40,1,6,Yésé a yila isañ Kiñe David;David bona muda nu a ba nwaa Uriya ba gwal Salômô;,Jesse became father to David the king. David became father to Solomon by the wife of Uriah;
40,1,7,Salômô a yila isañ Réhôbôam;Réhôbôam a yila isañ Abiya;Abiya a yila isañ Asa;,Solomon became father to Rehoboam;Rehoboam became father to Abijah;Abijah became father to Asa;
40,1,7,Salômô a yila isañ Réhôbôam;Réhôbôam a yila isañ Abiya;Abiya a yila isañ Asa;,Solomon became father to Rehoboam;Rehoboam became father to Abijah;Abijah became father to Asa;
40,1,7,Salômô a yila isañ Réhôbôam;Réhôbôam a yila isañ Abiya;Abiya a yila isañ Asa;,Solomon became father to Rehoboam;Rehoboam became father to Abijah;Abijah became father to Asa;
40,1,8,Asa a yila isañ Yéhôsafat;Yéhôsafat a yila isañ Yéhôram;Yéhôram a yila isañ Ôsiya;,Asa became father to Jehoshaphat;Jehoshaphat became father to Jehoram;Jehoram became father to Uzziah;
40,1,8,Asa a yila isañ Yéhôsafat;Yéhôsafat a yila isañ Yéhôram;Yéhôram a yila isañ Ôsiya;,Asa became father to Jehoshaphat;Jehoshaphat became father to Jehoram;Jehoram became father to Uzziah;
40,1,8,Asa a yila isañ Yéhôsafat;Yéhôsafat a yila isañ Yéhôram;Yéhôram a yila isañ Ôsiya;,Asa became father to Jehoshaphat;Jehoshaphat became father to Jehoram;Jehoram became father to Uzziah;
40,1,9,Ôsiya a yila isañ Yôtam;Yôtam a yila isañ Ahas;Ahas a yila isañ Hézékia;,Uzziah became father to Jotham;Jotham became father to Ahaz;Ahaz became father to Hezekiah;
40,1,9,Ôsiya a yila isañ Yôtam;Yôtam a yila isañ Ahas;Ahas a yila isañ Hézékia;,Uzziah became father to Jotham;Jotham became father to Ahaz;Ahaz became father to Hezekiah;
40,1,9,Ôsiya a yila isañ Yôtam;Yôtam a yila isañ Ahas;Ahas a yila isañ Hézékia;,Uzziah became father to Jotham;Jotham became father to Ahaz;Ahaz became father to Hezekiah;
40,10,1,"A sébél banigil bé jôm ni iba, a ti bo ngui i pémés mimbuu mimbe ni mélés mintén mi makon nwominsôna ni bibôk bi bôt gwobisôna.","So he summoned his twelve disciples and gave them authority over unclean spirits, in order to expel these and to cure every sort of disease and every sort of infirmity."
40,10,1,"A sébél banigil bé jôm ni iba, a ti bo ngui i pémés mimbuu mimbe ni mélés mintén mi makon nwominsôna ni bibôk bi bôt gwobisôna.","So he summoned his twelve disciples and gave them authority over unclean spirits, in order to expel these and to cure every sort of disease and every sort of infirmity."
40,10,10,"to bot bijek inyu liké, to mambot ima, to bitamb, inyule nsal bôlô a kôli ni bijek gwé.","or a food pouch for the trip, or two undergarments, or sandals or a staff; for the worker deserves his food."
40,10,10,"to bot bijek inyu liké, to mambot ima, to bitamb, inyule nsal bôlô a kôli ni bijek gwé.","or a food pouch for the trip, or two undergarments, or sandals or a staff; for the worker deserves his food."
40,10,11,"“To imbe tison to mbai ni njôp, yéña mut nu a kôli, yéna ki ha letee ni nyodi.","“Into whatever city or village YOU enter, search out who in it is deserving, and stay there until YOU leave."
40,10,11,"“To imbe tison to mbai ni njôp, yéña mut nu a kôli, yéna ki ha letee ni nyodi.","“Into whatever city or village YOU enter, search out who in it is deserving, and stay there until YOU leave."
40,10,12,"I ngéda ni njôp i ndap, ni yéga bôt ba ndap.","When YOU are entering into the house, greet the household;"
40,10,12,"I ngéda ni njôp i ndap, ni yéga bôt ba ndap.","When YOU are entering into the house, greet the household;"
40,10,13,"Ibale ndap i kôli, wee nsañ nan u lo i ngii yé; ndi ibale i kôli bé, wee nsañ nan u témb i bééni.","and if the house is deserving, let the peace YOU wish it come upon it; but if it is not deserving, let the peace from YOU return upon YOU."
40,10,13,"Ibale ndap i kôli, wee nsañ nan u lo i ngii yé; ndi ibale i kôli bé, wee nsañ nan u témb i bééni.","and if the house is deserving, let the peace YOU wish it come upon it; but if it is not deserving, let the peace from YOU return upon YOU."
40,10,14,"To numbe homa mut a nleege bé bé to emble bibuk binan, i ngéda ni mba ni nyodi mu ndap i tole mu tison i, ni kumb lipum li biték li li yé mu makôô manan.","Wherever anyone does not take YOU in or listen to YOUR words, on going out of that house or that city shake the dust off YOUR feet."
40,10,14,"To numbe homa mut a nleege bé bé to emble bibuk binan, i ngéda ni mba ni nyodi mu ndap i tole mu tison i, ni kumb lipum li biték li li yé mu makôô manan.","Wherever anyone does not take YOU in or listen to YOUR words, on going out of that house or that city shake the dust off YOUR feet."
40,10,15,"Me nkal bé maliga le, i kogse y’a kwél nkoñ u Sôdôm ni Gômôra i Hilo hi Mbagi y’a hoi iloo i kogse y’a kwél i tison i.","Truly I say to YOU, It will be more endurable for the land of Sodom and Gomorrah on Judgment Day than for that city."
40,10,15,"Me nkal bé maliga le, i kogse y’a kwél nkoñ u Sôdôm ni Gômôra i Hilo hi Mbagi y’a hoi iloo i kogse y’a kwél i tison i.","Truly I say to YOU, It will be more endurable for the land of Sodom and Gomorrah on Judgment Day than for that city."
40,10,16,"“Nuna-ki, me yé i ep bé, n’a ba kiki mintômba ipôla ngwo-njéé; jon, yoña yihe kiki nyoo, ndi ni bak ngi nsohi kiki dibeñ.",“Look! I am sending YOU forth as sheep amidst wolves; therefore prove yourselves cautious as serpents and yet innocent as doves.
40,10,16,"“Nuna-ki, me yé i ep bé, n’a ba kiki mintômba ipôla ngwo-njéé; jon, yoña yihe kiki nyoo, ndi ni bak ngi nsohi kiki dibeñ.",“Look! I am sending YOU forth as sheep amidst wolves; therefore prove yourselves cautious as serpents and yet innocent as doves.
40,10,17,"Jon yoña yihe ni bôt ba binam, inyule b’a kena bé i bikééhene, ba bép ki bé disôô i mandap map ma bibégés.","Be on YOUR guard against men; for they will deliver YOU up to local courts, and they will scourge YOU in their synagogues."
40,10,17,"Jon yoña yihe ni bôt ba binam, inyule b’a kena bé i bikééhene, ba bép ki bé disôô i mandap map ma bibégés.","Be on YOUR guard against men; for they will deliver YOU up to local courts, and they will scourge YOU in their synagogues."
40,10,18,"B’a kena ki bé i bisu bi bangomin ni bikiñe inyule ni yé banigil bem, ni inyu ti bo ni matén mape mbôgi.","Why, YOU will be haled before governors and kings for my sake, for a witness to them and the nations."
40,10,18,"B’a kena ki bé i bisu bi bangomin ni bikiñe inyule ni yé banigil bem, ni inyu ti bo ni matén mape mbôgi.","Why, YOU will be haled before governors and kings for my sake, for a witness to them and the nations."
40,10,19,"Ndi ngéda ba nkena bé i bisu bi ngomin, ni tôñ bañ inyu jam n’a pot ni lelaa n’a pot jo, inyule jam n’a pot l’a tina bé i ngeñ i;","However, when they deliver YOU up, do not become anxious about how or what YOU are to speak; for what YOU are to speak will be given YOU in that hour;"
40,10,19,"Ndi ngéda ba nkena bé i bisu bi ngomin, ni tôñ bañ inyu jam n’a pot ni lelaa n’a pot jo, inyule jam n’a pot l’a tina bé i ngeñ i;","However, when they deliver YOU up, do not become anxious about how or what YOU are to speak; for what YOU are to speak will be given YOU in that hour;"
40,10,2,"Môl ma jôm li baôma ni iba mana: Nu bisu le Simôn, nu ba nsébél ki le Pétrô, ni manyañ le Andréa; Yakôbô ni manyañ le Yôhanes, bon ba Sébédéô;","The names of the twelve apostles are these: First, Simon, the one called Peter, and Andrew his brother; and James the son of Zebedee and John his brother;"
